,branch,name,type,diameter,length,upstream_chainage,upstream_invert,downstream_chainage
939, 'Branch_15', 'OH_3',plastic,500.0,9.918362249517983,144.94310151138188,398.9762396762862,154.86146376089988
940, 'Branch_15', 'OH_4',plastic,800.0,20.20147413667817,204.2436189786296,398.8954024006936,224.44509311530777
941, 'Branch_15', 'OH_5',concrete,300.0,10.28702739169178,245.56775040614,398.4651539061532,255.8547777978318
942, 'Branch_15', 'OH_6',steel,1000.0,29.33678357978601,248.43353823857663,398.0884546420528,277.7703218183626
943, 'Branch_15', 'OH_7',concrete,300.0,17.20846588967681,297.83758010910407,397.65293163115535,315.04604599878087
944, 'Branch_15', 'OH_8',plastic,500.0,25.17942124014251,374.0325934498621,396.9931796348346,399.2120146900046
945, 'Branch_15', 'OH_9',concrete,300.0,26.301899509368567,374.7848957592013,396.3519222740397,401.08679526856986
946, 'Branch_15', 'OH_10',steel,500.0,30.645813163036458,402.17925951783775,395.9051166950461,432.8250726808742
947, 'Branch_15', 'OH_11',plastic,500.0,17.569910717693304,453.2013833574008,395.5877139422639,470.7712940750941
948, 'Branch_15', 'OH_12',steel,300.0,11.659045394007634,499.1693851094143,395.21649511819385,510.82843050342194
949, 'Branch_15', 'OH_13',concrete,1500.0,10.591125367162505,580.4567556669002,394.6521785227304,591.0478810340627
950, 'Branch_15', 'OH_14',plastic,500.0,31.02008683587498,666.6053230824036,394.4333477640188,697.6254099182786
951, 'Branch_15', 'OH_15',concrete,500.0,21.76669296009736,732.3753759697784,394.14944735870006,754.1420689298757
952, 'Branch_15', 'OH_16',concrete,500.0,18.37453393717368,750.0538129919186,393.67925025702624,768.4283469290922
953, 'Branch_15', 'OH_17',steel,500.0,8.274290889272134,849.8513880683182,393.3643395617332,858.1256789575904
954, 'Branch_15', 'OH_18',concrete,800.0,18.774918284358144,946.9812065638,393.0676795772916,965.7561248481582
955, 'Branch_15', 'OH_19',concrete,300.0,4.183464625075553,985.516619160716,392.5833165696022,989.7000837857915
956, 'Branch_15', 'OH_20',concrete,300.0,41.28171245041534,1006.7189865930231,392.311046413958,1048.0006990434385
957, 'Branch_15', 'OH_21',concrete,2000.0,13.09829377425541,1030.141954113352,391.6158428687089,1043.2402478876074
958, 'Branch_15', 'OH_22',plastic,500.0,9.762228297730768,1090.94195538272,391.1831141253485,1100.7041836804508
959, 'Branch_15', 'OH_23',concrete,800.0,10.85745724787936,1162.660626429384,390.7059836203399,1173.5180836772633
960, 'Branch_15', 'OH_24',concrete,800.0,10.576037049169123,1173.7378913688226,390.2461955520951,1184.3139284179917
961, 'Branch_15', 'OH_25',plastic,300.0,3.002806188124679,1212.0144113969452,389.9414511482425,1215.0172175850698
962, 'Branch_15', 'OH_26',concrete,300.0,12.28493560385614,1272.714330591955,389.8153785115831,1284.9992661958113
963, 'Branch_15', 'OH_27',concrete,500.0,7.990987151915226,1343.733294734896,389.3746075026155,1351.7242818868112
964, 'Branch_15', 'OH_28',concrete,300.0,16.352165320639898,1418.008200345822,389.13886090026585,1434.3603656664618
965, 'Branch_15', 'OH_29',concrete,800.0,24.84384880928446,1471.9502234696324,388.6308088523539,1496.794072278917
966, 'Branch_15', 'OH_30',plastic,500.0,12.357410250540768,1485.148457360697,387.9288144186417,1497.5058676112378
967, 'Branch_15', 'OH_31',concrete,300.0,14.326545951214284,1579.4955306852348,387.2492320337437,1593.822076636449
968, 'Branch_15', 'OH_32',steel,300.0,24.59384551727981,1639.9040357312938,387.0551672647152,1664.4978812485735
969, 'Branch_15', 'OH_33',plastic,1000.0,7.974309559527235,1659.0611802983085,386.34396924368735,1667.0354898578357
970, 'Branch_15', 'OH_34',plastic,500.0,19.178951747898616,1726.995290618327,385.9538406649261,1746.1742423662256
971, 'Branch_15', 'OH_35',steel,500.0,11.796015560158068,1793.161963554344,385.30962790410746,1804.9579791145022
972, 'Branch_15', 'OH_36',concrete,300.0,33.286341013912235,1823.643318710288,385.2853389837712,1856.9296597242003
973, 'Branch_15', 'OH_37',concrete,500.0,18.981659932272105,1896.030326077232,385.15610505655417,1915.0119860095042
974, 'Branch_15', 'OH_38',concrete,800.0,14.100649958152651,1899.1386005549864,385.0345597456966,1913.239250513139
975, 'Branch_15', 'OH_39',concrete,800.0,22.62872332649524,1916.9857520328776,384.6284821863677,1939.6144753593728
976, 'Branch_15', 'OH_40',plastic,1000.0,16.376294764366506,1936.7922123586084,384.1812359466218,1953.168507122975
977, 'Branch_15', 'OH_41',concrete,1500.0,19.84334870496363,2025.9358291702104,383.5553900710885,2045.779177875174
978, 'Branch_15', 'OH_42',steel,800.0,14.379061721286265,2091.4081067139327,382.84917961748096,2105.787168435219
979, 'Branch_15', 'OH_43',concrete,300.0,14.675973861333077,2161.179667772328,382.3392351470303,2175.855641633661
980, 'Branch_15', 'OH_44',steel,300.0,13.162942198461778,2236.1452983697577,381.7140222626585,2249.3082405682194
981, 'Branch_15', 'OH_45',concrete,300.0,31.51391705817492,2293.1692468012857,381.36996451964217,2324.683163859461
982, 'Branch_15', 'OH_46',plastic,1500.0,8.073085550965342,2309.100904167243,381.1426155183989,2317.1739897182083
983, 'Branch_15', 'OH_47',plastic,1500.0,32.33716685706706,2389.745521858735,380.6905079380531,2422.0826887158023
984, 'Branch_15', 'OH_48',concrete,2000.0,26.329419731931317,2421.4284856136424,379.9421099422521,2447.757905345574
985, 'Branch_15', 'OH_49',concrete,300.0,6.440869877571524,2456.976666372312,379.2352471059943,2463.4175362498836
986, 'Branch_15', 'OH_50',concrete,1000.0,6.726720254117993,2529.326392361996,379.136438471224,2536.053112616114
987, 'Branch_15', 'OH_51',concrete,300.0,13.03108546821207,2608.113432769567,379.0398681404781,2621.1445182377793
988, 'Branch_15', 'OH_52',steel,1000.0,16.932567201816923,2650.402912856681,378.5980439213882,2667.3354800584975
989, 'Branch_15', 'OH_53',concrete,800.0,18.787287680037885,2743.1280089733777,378.00469296081206,2761.9152966534157
990, 'Branch_15', 'OH_54',concrete,300.0,29.625098505166577,2756.3344529553224,377.2554434928947,2785.959551460489
991, 'Branch_15', 'OH_55',plastic,800.0,45.689321236586125,2777.176867520176,376.5583686401943,2822.8661887567623
992, 'Branch_15', 'OH_56',concrete,300.0,31.518575915571738,2843.115060995362,376.4237541098364,2874.6336369109335
993, 'Branch_15', 'OH_57',concrete,300.0,16.679463497190362,2877.0431712773,375.9026910204684,2893.7226347744904
994, 'Branch_15', 'OH_58',plastic,300.0,16.473587668444637,2954.4818474511294,375.3107848027452,2970.955435119574
995, 'Branch_15', 'OH_59',concrete,500.0,6.673536977077988,3016.978434844594,375.286832357195,3023.6519718216723
996, 'Branch_15', 'OH_60',steel,500.0,10.179470534030038,3097.2000532118336,374.9397867655997,3107.3795237458635
997, 'Branch_15', 'OH_61',plastic,1500.0,9.50205564194976,3137.2918634789007,374.7617327677736,3146.7939191208507
998, 'Branch_15', 'OH_62',steel,500.0,26.70170028947696,3149.4927379431883,374.1708726344749,3176.194438232665
999, 'Branch_15', 'OH_63',concrete,500.0,28.617333385638496,3154.9865554903536,373.8784659929543,3183.603888875992
1000, 'Branch_15', 'OH_64',concrete,500.0,12.681159238334343,3160.5500467394954,373.1030682378205,3173.2312059778296
1001, 'Branch_15', 'OH_65',concrete,300.0,28.89005520789143,3186.9835472086165,372.50748101614727,3215.8736024165078
1002, 'Branch_15', 'OH_66',concrete,500.0,9.890744741778256,3232.808788293356,372.3324919157269,3242.699533035134
1003, 'Branch_15', 'OH_67',plastic,500.0,27.461968935559103,3270.80004544581,372.1738911028944,3298.262014381369
1004, 'Branch_15', 'OH_68',steel,300.0,9.410993087109638,3306.049446962173,371.5416834172166,3315.4604400492826
1005, 'Branch_15', 'OH_69',plastic,1000.0,30.178644573931475,3331.395702900754,370.7789010762912,3361.574347474685
1006, 'Branch_15', 'OH_70',concrete,300.0,34.84307721566747,3374.8533260658983,370.56931315892285,3409.696403281566
1007, 'Branch_15', 'OH_71',concrete,800.0,7.653243481961382,3401.723670595433,370.2332449766416,3409.3769140773943
1008, 'Branch_15', 'OH_72',plastic,2000.0,31.821228311676872,3483.0962480081694,369.9291838090008,3514.917476319846
1009, 'Branch_15', 'OH_73',concrete,500.0,26.949455374985888,3549.927500821404,369.1722135603876,3576.87695619639
1010, 'Branch_15', 'OH_74',plastic,1000.0,10.63922334801802,3554.1704473373848,368.47640425579567,3564.8096706854026
1011, 'Branch_15', 'OH_75',concrete,800.0,4.200503776862351,3639.670978281074,367.7297693816348,3643.871482057936
1012, 'Branch_15', 'OH_76',plastic,800.0,8.199661333945022,3675.02054109213,367.432485355095,3683.220202426075
1013, 'Branch_15', 'OH_77',steel,800.0,42.993859318787806,3692.1754161873537,367.2018438211772,3735.1692755061413
1014, 'Branch_15', 'OH_78',concrete,1000.0,11.508228602992482,3765.758089221624,366.9034850671412,3777.266317824616
1015, 'Branch_15', 'OH_79',concrete,300.0,43.65840576083182,3855.93415750726,366.4898102889174,3899.592563268092
1016, 'Branch_15', 'OH_80',concrete,500.0,14.372188242818416,3909.971610175765,365.7191409644965,3924.3437984185834
1017, 'Branch_15', 'OH_81',concrete,300.0,19.537064281421284,3926.657266744726,365.2953707111504,3946.194331026147
1018, 'Branch_15', 'OH_82',plastic,500.0,24.380143627622097,3970.118523533328,364.5670192167569,3994.49866716095
1019, 'Branch_15', 'OH_83',plastic,500.0,34.26689964891863,4063.045808302296,364.217574457044,4097.312707951214
1020, 'Branch_15', 'OH_84',concrete,500.0,2.3122080110614425,4092.8354867687785,363.8219329262842,4095.14769477984
1021, 'Branch_15', 'OH_85',steel,300.0,15.024154165600264,4159.1003701631125,363.59337148005454,4174.124524328713
1022, 'Branch_15', 'OH_86',concrete,800.0,8.269891912510218,4239.879242891297,363.20735677252,4248.149134803807
1023, 'Branch_15', 'OH_87',plastic,500.0,14.736288918730445,4338.348060749384,363.0622148911525,4353.084349668115
1024, 'Branch_15', 'OH_88',concrete,500.0,16.233964715712858,4345.579853038331,363.0533823499167,4361.813817754044
1025, 'Branch_15', 'OH_89',steel,1500.0,22.77690659789576,4367.173761793621,362.9503503525132,4389.950668391517
1026, 'Branch_15', 'OH_90',concrete,300.0,32.88675041494096,4382.824063483846,362.4188316525435,4415.710813898787
1027, 'Branch_15', 'OH_91',plastic,300.0,5.355046836557516,4428.020711494498,362.39120888628247,4433.375758331055
1028, 'Branch_15', 'OH_92',steel,800.0,15.566864195632874,4504.685619024803,362.361179936397,4520.252483220435
1029, 'Branch_15', 'OH_93',concrete,300.0,22.759323749279154,4557.367394504369,361.7611025195055,4580.1267182536485
1030, 'Branch_15', 'OH_94',concrete,300.0,8.414130555361805,4633.46163214501,361.56039262826494,4641.875762700372
1031, 'Branch_15', 'OH_95',plastic,500.0,31.11161566989074,4646.726283596585,361.37839902744446,4677.837899266476
1032, 'Branch_15', 'OH_96',concrete,500.0,14.630398673562894,4703.558379518618,361.3264279201352,4718.1887781921805
1033, 'Branch_16', 'OH_1',plastic,800.0,15.21516299075627,64.87906759306699,299.9028140260049,80.09423058382326
1034, 'Branch_16', 'OH_2',concrete,500.0,10.021788076493763,122.5846739545857,299.614987954716,132.60646203107945
1035, 'Branch_16', 'OH_3',plastic,800.0,20.686926457978,213.1130752937296,299.09551139199124,233.80000175170758
1036, 'Branch_16', 'OH_4',plastic,300.0,7.389540614311978,293.8421406261852,298.9776925838687,301.23168124049715
1037, 'Branch_16', 'OH_5',steel,500.0,21.858700633205714,353.1483874088422,298.776667627153,375.00708804204794
1038, 'Branch_16', 'OH_6',plastic,800.0,22.68521207799423,390.8292822167954,298.7472314471055,413.5144942947896
1039, 'Branch_16', 'OH_7',concrete,800.0,34.53372708071498,456.8822851970853,298.19512511066506,491.4160122778003
1040, 'Branch_16', 'OH_8',concrete,300.0,14.09609137445178,491.6823545205695,297.92857980240314,505.77844589502126
1041, 'Branch_16', 'OH_9',plastic,500.0,26.21718148589027,494.3254744370906,297.5007957470095,520.5426559229809
1042, 'Branch_16', 'OH_10',plastic,1000.0,24.70527330287476,561.0332293775662,296.94805901850714,585.7385026804409
1043, 'Branch_16', 'OH_11',plastic,1000.0,22.98289957794904,580.1085242990044,296.4605794588007,603.0914238769535
1044, 'Branch_16', 'OH_12',concrete,500.0,12.55132732173147,679.932738221351,296.0350263306815,692.4840655430825
1045, 'Branch_16', 'OH_13',concrete,300.0,11.101615360210587,683.0040695846417,295.7998595002271,694.1056849448523
1046, 'Branch_16', 'OH_14',plastic,500.0,10.27105228072122,725.049330619619,295.5822118592824,735.3203829003402
1047, 'Branch_16', 'OH_15',concrete,300.0,19.555493343957316,778.0117885133535,295.2638068468234,797.5672818573108
1048, 'Branch_16', 'OH_16',concrete,300.0,14.927870209482762,796.7735276415367,295.1233740742184,811.7013978510195
1049, 'Branch_16', 'OH_17',concrete,1500.0,22.5120461110304,843.055184935685,294.7162630276281,865.5672310467154
1050, 'Branch_16', 'OH_18',plastic,300.0,27.38536617547152,930.8399130738502,294.5966890378469,958.2252792493217
1051, 'Branch_16', 'OH_19',concrete,500.0,26.178065770816737,936.6368561655128,294.5429713218677,962.8149219363295
1052, 'Branch_16', 'OH_20',concrete,1500.0,30.73393767182877,988.3891493373528,294.0966242753115,1019.1230870091816
1053, 'Branch_16', 'OH_21',concrete,500.0,11.787608810053058,1041.7198651052254,293.9832633616176,1053.5074739152785
1054, 'Branch_16', 'OH_22',plastic,300.0,22.1954607644705,1082.7457782466192,293.4148159385322,1104.9412390110897
1055, 'Branch_16', 'OH_23',steel,500.0,21.25896212290878,1126.5443547519037,293.1210049359766,1147.8033168748125
1056, 'Branch_16', 'OH_24',plastic,300.0,40.07458189673389,1180.7772693944655,292.64055502483524,1220.8518512911994
1057, 'Branch_16', 'OH_25',plastic,1500.0,44.62174003875828,1246.8005618115665,292.5920656730011,1291.4223018503249
1058, 'Branch_16', 'OH_26',plastic,1000.0,6.795620253091354,1344.0232823303556,292.17115993593626,1350.818902583447
1059, 'Branch_16', 'OH_27',concrete,500.0,27.712037826582865,1396.107974445098,291.7329965072193,1423.820012271681
1060, 'Branch_16', 'OH_28',steel,500.0,37.91819786008288,1419.4555629047245,291.3100165259152,1457.3737607648075
1061, 'Branch_16', 'OH_29',concrete,500.0,3.7625471580194,1448.2217289518323,290.87345916072104,1451.9842761098516
1062, 'Branch_16', 'OH_30',concrete,1000.0,10.951146953544551,1452.1097762864044,290.4333057574738,1463.060923239949
1063, 'Branch_16', 'OH_31',concrete,800.0,6.4432010737080665,1501.890674928392,290.1553678087154,1508.3338760021
1064, 'Branch_17', 'OH_1',concrete,1000.0,13.092427161952967,18.489003982652804,199.8040392798372,31.581431144605773
1065, 'Branch_17', 'OH_2',steel,300.0,23.26117448604525,114.53899315671651,199.75479160323889,137.80016764276178
1066, 'Branch_17', 'OH_3',concrete,300.0,28.092686156887968,150.62106596124204,199.42124153215028,178.71375211813
1067, 'Branch_17', 'OH_4',concrete,500.0,14.389476430988973,182.9996850999397,199.2447249873413,197.38916153092867
1068, 'Branch_17', 'OH_5',plastic,300.0,37.47124413646053,231.74287995374004,198.88320711220467,269.2141240902006
1069, 'Branch_17', 'OH_6',plastic,300.0,23.060993881068896,314.12409328471097,198.6463298096658,337.18508716577986
1070, 'Branch_17', 'OH_7',concrete,500.0,29.88731896994952,335.77369015741283,198.43125927525637,365.6610091273624
1071, 'Branch_17', 'OH_8',steel,800.0,16.64212712692043,370.3039616799293,198.09001306432856,386.94608880684973
1072, 'Branch_17', 'OH_9',concrete,300.0,22.51391500523399,383.46931704508296,198.0102627883007,405.98323205031693
1073, 'Branch_17', 'OH_10',concrete,1000.0,22.70164977615916,452.9168605984652,197.79556261140107,475.61851037462435
1074, 'Branch_17', 'OH_11',concrete,300.0,40.46124061973807,459.4185009864804,197.46370049388256,499.8797416062185
1075, 'Branch_17', 'OH_12',concrete,300.0,3.0589223408098167,510.4403518297577,197.21300774055425,513.4992741705674
1076, 'Branch_17', 'OH_13',steel,800.0,42.31346787500037,581.5446116991128,197.02329145426123,623.8580795741132
1077, 'Branch_17', 'OH_14',concrete,800.0,11.120312276859806,589.9395136418208,196.67118948627308,601.0598259186806
1078, 'Branch_17', 'OH_15',concrete,800.0,7.962169373834391,602.8604021067329,196.38108590547043,610.8225714805673
1079, 'Branch_17', 'OH_16',concrete,1500.0,44.03976247513109,627.5748691411983,196.3140362647427,671.6146316163293
1080, 'Branch_17', 'OH_17',plastic,500.0,15.271540421653055,704.5689328912715,196.0124808601396,719.8404733129246
1081, 'Branch_17', 'OH_18',steel,300.0,3.5859485254028103,794.8342445021578,195.93770392537883,798.4201930275607
1082, 'Branch_17', 'OH_19',plastic,300.0,14.26956817509256,811.3006398657066,195.71250393251532,825.5702080407991
1083, 'Branch_17', 'OH_20',plastic,1000.0,18.63041949086532,861.7154283250283,195.473829719833,880.3458478158935
1084, 'Branch_17', 'OH_21',concrete,300.0,36.362611014601576,923.1987712583748,195.30988043005613,959.5613822729764
1085, 'Branch_17', 'OH_22',concrete,300.0,7.867905095862689,1023.1143448786768,194.9715575947851,1030.9822499745394
1086, 'Branch_17', 'OH_23',plastic,2000.0,27.864250286107307,1045.60563645694,194.6321008888089,1073.4698867430473
1087, 'Branch_17', 'OH_24',concrete,500.0,24.28549714565668,1049.7918152848804,194.2704318425212,1074.0773124305372
1088, 'Branch_17', 'OH_25',concrete,300.0,18.26338791020335,1077.3344258404738,193.8833068126713,1095.5978137506772
1089, 'Branch_17', 'OH_26',concrete,300.0,19.62985521142014,1150.396718920899,193.6866086571716,1170.0265741323192
1090, 'Branch_17', 'OH_27',concrete,300.0,8.90525651682966,1227.601945564828,193.4720519354684,1236.5072020816576
1091, 'Branch_17', 'OH_28',concrete,500.0,14.32269433602491,1311.442337992423,193.44800970717395,1325.765032328448
1092, 'Branch_17', 'OH_29',plastic,800.0,13.46425757852424,1394.4545533051987,193.39109731143552,1407.918810883723
1093, 'Branch_17', 'OH_30',plastic,800.0,37.64523928097593,1457.6763938180677,193.31772769127392,1495.3216330990435
1094, 'Branch_17', 'OH_31',concrete,800.0,28.55468273348833,1501.2661265785073,193.05301392083797,1529.8208093119956
1095, 'Branch_17', 'OH_32',concrete,300.0,16.215273974582225,1518.7534403550148,192.73093656504432,1534.968714329597
1096, 'Branch_17', 'OH_33',concrete,500.0,28.70772223512555,1575.14848328419,192.66826176149743,1603.8562055193156
1097, 'Branch_17', 'OH_34',plastic,300.0,20.372437255684524,1599.230143976944,192.3525190524741,1619.6025812326284
1098, 'Branch_17', 'OH_35',concrete,1000.0,5.5050570094345606,1601.8003386719035,192.18259942876367,1607.305395681338
1099, 'Branch_17', 'OH_36',concrete,800.0,33.695007712284,1623.4016400559724,192.12151808272944,1657.0966477682564
1100, 'Branch_17', 'OH_37',concrete,800.0,27.567897904599363,1660.5502671998397,192.1026765044288,1688.118165104439
1101, 'Branch_17', 'OH_38',concrete,800.0,38.294113473914464,1725.1385450254318,191.7872133941325,1763.4326584993462
1102, 'Branch_17', 'OH_39',concrete,800.0,22.747736967783325,1726.9617833149518,191.4081996917681,1749.7095202827352
1103, 'Branch_17', 'OH_40',concrete,300.0,11.180508634082422,1818.3928731412532,191.39098882228924,1829.5733817753355
1104, 'Branch_17', 'OH_41',concrete,1000.0,10.823981394386578,1837.693444096766,191.16792738664049,1848.5174254911526
1105, 'Branch_17', 'OH_42',concrete,500.0,27.15081615929622,1869.1124017774807,190.9556453724287,1896.263217936777
1106, 'Branch_17', 'OH_43',steel,1000.0,24.492656390516352,1923.3503050434545,190.9292518323318,1947.842961433971
1107, 'Branch_17', 'OH_44',concrete,500.0,37.33879941145568,1964.494663396939,190.56971372134836,2001.8334628083946
1108, 'Branch_17', 'OH_45',steel,300.0,44.985116998569154,2047.061225637502,190.1827912818984,2092.046342636071
1109, 'Branch_17', 'OH_46',concrete,300.0,4.83508084994184,2047.0851685737923,189.88858070023704,2051.9202494237343
1110, 'Branch_17', 'OH_47',concrete,800.0,13.44180304778714,2094.5831377403524,189.6672777104984,2108.0249407881397
1111, 'Branch_17', 'OH_48',plastic,500.0,16.393323900175716,2106.2333421973926,189.51596146117885,2122.6266660975684
1112, 'Branch_17', 'OH_49',plastic,500.0,21.68823629322086,2201.174984337859,189.1940904531569,2222.86322063108
1113, 'Branch_17', 'OH_50',concrete,1000.0,26.6169326046229,2229.00787734273,189.05238093448563,2255.624809947353
1114, 'Branch_17', 'OH_51',plastic,300.0,36.22979126123615,2250.368041271372,188.87613180205,2286.597832532608
1115, 'Branch_17', 'OH_52',plastic,1000.0,33.9256564252502,2314.746523400176,188.51125098130385,2348.672179825426
1116, 'Branch_17', 'OH_53',plastic,500.0,39.757190748085705,2408.409618784005,188.32046403949693,2448.1668095320906
1117, 'Branch_17', 'OH_54',concrete,500.0,10.37590400815894,2461.660736598035,188.29253920816367,2472.036640606194
1118, 'Branch_17', 'OH_55',plastic,1500.0,28.151814640029077,2532.6984772217197,188.00649816601543,2560.8502918617487
1119, 'Branch_17', 'OH_56',concrete,800.0,35.38060266143786,2549.9218619450253,187.8889081810368,2585.302464606463
1120, 'Branch_17', 'OH_57',concrete,300.0,27.68376927801366,2562.042062858678,187.58028011969236,2589.7258321366917
1121, 'Branch_17', 'OH_58',steel,300.0,24.53343244317117,2638.3084780423465,187.43951154129235,2662.8419104855175
1122, 'Branch_17', 'OH_59',concrete,300.0,20.472974096290315,2696.5809764669784,187.4055511677497,2717.0539505632687
1123, 'Branch_17', 'OH_60',steel,500.0,18.175357712819803,2743.093804841567,187.2579817341829,2761.2691625543866
1124, 'Branch_17', 'OH_61',concrete,300.0,23.1830716094052,2750.00516544344,186.93997034908105,2773.188237052845
1125, 'Branch_17', 'OH_62',concrete,1000.0,7.729248848581051,2818.569380378768,186.70703109045465,2826.298629227349
1126, 'Branch_17', 'OH_63',concrete,2000.0,5.212878679461274,2863.6780546578166,186.37916740275853,2868.890933337278
1127, 'Branch_17', 'OH_64',concrete,500.0,26.565695532313143,2914.34729987556,186.13936409035287,2940.912995407873
1128, 'Branch_17', 'OH_65',concrete,300.0,29.27830782746802,2980.8938328544464,186.1273430833807,3010.1721406819142
1129, 'Branch_17', 'OH_66',plastic,500.0,20.870820546431524,3057.4760242957914,185.91479868302255,3078.3468448422227
1130, 'Branch_17', 'OH_67',concrete,1500.0,11.180249600148484,3091.8298957334828,185.6315468476481,3103.010145333631
1131, 'Branch_17', 'OH_68',steel,300.0,22.13999830272364,3093.76362160914,185.5103600367724,3115.9036199118636
1132, 'Branch_17', 'OH_69',plastic,500.0,12.540189438427523,3134.867215510801,185.4124506826676,3147.4074049492287
1133, 'Branch_17', 'OH_70',concrete,300.0,19.76927989976378,3220.468501075461,185.17120885629123,3240.2377809752247
1134, 'Branch_17', 'OH_71',plastic,500.0,12.108045486539028,3224.895324397596,184.9035399147819,3237.0033698841353
1135, 'Branch_17', 'OH_72',concrete,500.0,21.69744080200197,3298.573810924507,184.6868103394196,3320.271251726509
1136, 'Branch_17', 'OH_73',concrete,500.0,11.979560748165028,3340.7518878772325,184.38820079845777,3352.7314486253977
1137, 'Branch_17', 'OH_74',concrete,800.0,4.191101941417613,3416.2681942701743,184.32188442790124,3420.4592962115917
1138, 'Branch_17', 'OH_75',concrete,1000.0,33.30176849311763,3506.266346163738,184.01379740214463,3539.568114656856
1139, 'Branch_17', 'OH_76',plastic,500.0,34.791174922137856,3538.908662673662,183.93035619245225,3573.6998375958
1140, 'Branch_17', 'OH_77',concrete,300.0,21.80361198325459,3561.288482538452,183.5884432617133,3583.0920945217067
1141, 'Branch_17', 'OH_78',plastic,1500.0,9.887143664627708,3659.505825008644,183.49130987769448,3669.3929686732718
1142, 'Branch_17', 'OH_79',concrete,300.0,25.88918029271276,3733.312557944111,183.47800243139187,3759.201738236824
1143, 'Branch_17', 'OH_80',plastic,800.0,22.713424336746467,3805.889271524144,183.08935270540843,3828.6026958608904
1144, 'Branch_17', 'OH_81',concrete,300.0,15.531767020638434,3890.087489428549,182.96835902797977,3905.6192564491876
1145, 'Branch_17', 'OH_82',steel,1000.0,39.65953609205768,3942.805361387601,182.9085175334833,3982.4648974796587
1146, 'Branch_17', 'OH_83',steel,1000.0,27.059991341508823,4022.3084944785537,182.86907780044925,4049.3684858200627
1147, 'Branch_18', 'OH_1',concrete,800.0,43.17339969127865,82.15646409789714,399.86567338340416,125.32986378917579
1148, 'Branch_18', 'OH_2',concrete,800.0,7.016883204926354,142.35926895849423,399.7655014256284,149.37615216342058
1149, 'Branch_18', 'OH_3',concrete,1000.0,25.394788155140176,218.0239884946527,399.7014941951489,243.4187766497929
1150, 'Branch_18', 'OH_4',steel,300.0,29.41057899207583,306.4864571115194,399.6897099367847,335.89703610359527
1151, 'Branch_18', 'OH_5',concrete,1000.0,5.1833834141750925,381.6298687816179,399.5552010553694,386.813252195793
1152, 'Branch_18', 'OH_6',steel,800.0,47.73542328855838,478.3864985069695,399.5037964632044,526.1219217955279
1153, 'Branch_18', 'OH_7',plastic,500.0,44.73099634666417,485.0690525571111,399.4819328912984,529.8000489037753
1154, 'Branch_18', 'OH_8',concrete,800.0,13.779745230989633,511.287411988188,399.428281276932,525.0671572191776
1155, 'Branch_18', 'OH_9',concrete,800.0,10.808546850558706,557.4078715025273,399.4070108438848,568.216418353086
1156, 'Branch_18', 'OH_10',concrete,300.0,11.751612696489277,597.300163323007,399.27611261979473,609.0517760194963
1157, 'Branch_18', 'OH_11',concrete,500.0,23.827731598592425,631.028592293829,399.2155307657475,654.8563238924214
1158, 'Branch_18', 'OH_12',steel,800.0,24.931859508649783,701.8359119404514,399.176172473608,726.7677714491012
1159, 'Branch_18', 'OH_13',concrete,300.0,23.820582030304784,797.1304036246399,399.1538588084783,820.9509856549447
1160, 'Branch_18', 'OH_14',concrete,300.0,13.410583373165956,881.7275508372662,399.1529294236581,895.1381342104322
1161, 'Branch_18', 'OH_15',concrete,500.0,13.154304310175398,961.438346235446,399.1174015773947,974.5926505456214
1162, 'Branch_18', 'OH_16',plastic,800.0,6.229185488093791,1057.3626247303357,399.0222312613077,1063.5918102184296
1163, 'Branch_18', 'OH_17',plastic,800.0,15.908683365147994,1106.0625152720725,398.9521704502704,1121.9711986372204
1164, 'Branch_18', 'OH_18',plastic,300.0,9.85918025469914,1156.044133103131,398.8307687428703,1165.90331335783
1165, 'Branch_18', 'OH_19',plastic,500.0,11.684656383739243,1163.5458118049569,398.72640771062913,1175.230468188696
1166, 'Branch_18', 'OH_20',concrete,800.0,33.20912086600966,1174.104559080008,398.72125829145153,1207.3136799460176
1167, 'Branch_18', 'OH_21',concrete,300.0,24.79150399948941,1178.3822344325454,398.6070449706851,1203.1737384320347
1168, 'Branch_18', 'OH_22',concrete,300.0,16.280762789876462,1235.7615071465043,398.57205501988886,1252.0422699363808
1169, 'Branch_18', 'OH_23',plastic,300.0,4.301020850508463,1294.952615309387,398.5425330189479,1299.2536361598954
1170, 'Branch_18', 'OH_24',concrete,300.0,10.137723439213914,1390.3274741204723,398.4366926724467,1400.4651975596862
1171, 'Branch_18', 'OH_25',concrete,1500.0,14.21507738100533,1411.849542213114,398.42578063578935,1426.0646195941194
1172, 'Branch_18', 'OH_26',plastic,500.0,35.97039007411064,1438.8295548183005,398.3547619872294,1474.799944892411
1173, 'Branch_18', 'OH_27',plastic,800.0,48.62532313541018,1497.140146665232,398.274794414091,1545.765469800642
1174, 'Branch_18', 'OH_28',concrete,300.0,21.41014082845944,1517.183789160149,398.20380766766,1538.5939299886084
1175, 'Branch_18', 'OH_29',concrete,800.0,39.20810675263529,1571.402457587078,398.17663215487744,1610.6105643397134
1176, 'Branch_18', 'OH_30',concrete,500.0,22.43331839226224,1608.558383870537,398.1129120999525,1630.9917022627992
1177, 'Branch_18', 'OH_31',concrete,300.0,14.200789811110234,1633.2090302814129,398.0957308272807,1647.4098200925232
